"","x","y","z","a"
"715",-0.355544763750831,4,"B","h"
"716",0.428785473631325,9,"D","h"
"717",-2.59111446608576,4,"D","l"
"718",-0.162058114017483,6,"C","f"
"719",1.07206488306555,1,"C","j"
"720",-0.180811014912319,6,"A","c"
"721",1.59172387790013,8,"B","f"
"722",-0.0410956272195608,8,"D","g"
"723",-0.48422715915401,4,"B","c"
"724",-0.852126536083852,6,"B","j"
"725",1.48815724342558,8,"C","f"
"726",1.1969345255404,4,"A","c"
"727",0.583339725845413,2,"A","e"
"728",-0.317001273002904,2,"A","e"
"729",0.649996800755261,3,"B","e"
"730",-0.779295206460977,4,"A","g"
"731",-0.154716764906478,5,"B","j"
"732",0.746212157221962,6,"D","i"
"733",-0.911610397474299,4,"C","f"
"734",0.0280127840221231,9,"B","g"
"735",-0.603347968769897,7,"B","a"
"736",1.39374737011155,6,"B","f"
"737",-2.48151506339106,6,"C","h"
"738",-0.249841924293413,5,"C","k"
"739",-0.651080031565776,5,"C","i"
"740",-0.886847517021104,5,"C","d"
"741",-1.22238612409794,6,"D","h"
"742",-0.496798902838641,8,"A","e"
"743",0.606739740144957,7,"D","b"
"744",-0.411183942369099,7,"B","a"
"745",-0.506313583834698,5,"B","b"
"746",-0.777746132580877,4,"B","j"
"747",-1.13766422899597,3,"B","d"
"748",-0.615357210813021,8,"B","e"
"749",1.08553826923161,6,"C","i"
"750",0.347365899483864,5,"C","k"
"751",1.82990366268135,9,"B","c"
"752",-0.990570184366516,2,"C","l"
"753",-1.31847718767445,5,"D","a"
"754",-0.845159299973476,9,"B","k"
"755",0.613946551813953,4,"B","f"
"756",0.674716037841514,7,"A","b"
"757",-0.438915206052223,3,"C","f"
"758",1.63774356445934,3,"C","k"
"759",1.08059059332289,4,"D","j"
"760",-1.23895899131462,3,"C","l"
"761",0.84416382087939,1,"B","k"
"762",-0.0404868122428622,4,"D","c"
"763",1.43656443041267,10,"B","h"
"764",-1.19130272260369,4,"D","j"
"765",0.429578355763488,3,"D","f"
"766",-1.12905319729892,7,"A","c"
"767",-0.479503382965449,3,"B","k"
"768",-0.00152241694554529,5,"C","b"
"769",0.258586272242463,4,"B","f"
"770",-0.508777410018853,6,"C","c"
"771",0.139255003929222,8,"D","j"
"772",1.794516304648,8,"C","a"
"773",-0.711474934957903,8,"C","d"
"774",0.567936615623143,3,"D","j"
"775",-0.983397262750025,6,"C","i"
"776",0.910286668177142,4,"C","k"
"777",1.91357939166127,4,"C","f"
"778",1.19794964725294,10,"B","g"
"779",-0.477368266048069,5,"B","j"
"780",-0.648246071918288,5,"A","f"
"781",-0.819364244618545,4,"C","k"
"782",-0.37751657072016,8,"A","a"
"783",-0.741680790390135,5,"C","e"
"784",-0.905228822493939,3,"D","h"
"785",-0.658670549658781,6,"B","k"
"786",0.0717596940931156,4,"B","d"
"787",-0.316393718718085,9,"C","e"
"788",1.56660750908309,6,"B","g"
"789",-0.469940044774627,3,"B","e"
"790",0.0454895264274704,4,"A","d"
"791",-1.5982274597111,10,"D","c"
"792",-1.0494477780309,4,"A","b"
"793",-0.750748689791335,1,"B","k"
"794",-0.954451143229529,5,"A","f"
"795",0.229860277135492,2,"C","e"
"796",-1.02284307055795,5,"B","k"
"797",1.56159760442361,4,"C","k"
"798",-0.251474174138666,5,"B","j"
"799",1.05469773739226,6,"A","g"
"800",1.67713375799775,3,"D","g"
"801",-0.975966268467778,6,"B","h"
"802",0.39718326126441,3,"B","j"
"803",-1.53781604420141,3,"B","e"
"804",1.86510437258295,9,"B","e"
"805",-0.958589495997107,8,"B","j"
"806",-0.854224284599795,5,"B","c"
"807",-0.61218705290384,4,"B","g"
"808",0.290284425905856,9,"C","f"
"809",-1.20887040689689,4,"A","i"
"810",-0.698840130857841,8,"B","f"
"811",-0.667747709310211,8,"D","g"
"812",-0.419014913907784,2,"A","e"
"813",0.312893655072332,5,"D","d"
"814",-0.538039145079386,7,"A","j"
"815",-0.591789323992032,7,"A","f"
"816",-0.746564653625361,4,"A","a"
"817",0.0883883794512052,9,"B","c"
"818",0.655316894084466,5,"C","e"
"819",-0.694116206568296,6,"D","e"
"820",0.33175224116697,3,"C","b"
"821",0.934555800540126,3,"B","g"
"822",-0.203261855925328,7,"B","d"
"823",-0.892376204833357,6,"D","f"
"824",-0.101423258618239,8,"B","k"
"825",-0.218818446276151,4,"C","f"
"826",-0.883275353456012,10,"B","d"
"827",-0.20778898809082,6,"A","l"
"828",2.74946695552156,9,"C","d"
"829",-0.0325536168460769,3,"B","k"
"830",-0.423182236919267,2,"B","c"
"831",0.397518019731232,2,"C","g"
"832",-0.859326102254445,5,"B","i"
"833",1.02034110409645,0,"C","c"
"834",1.80031876258112,4,"A","d"
"835",0.588402151661724,7,"B","d"
"836",-0.580722098733597,5,"C","b"
"837",-0.777064299677204,4,"C","c"
"838",-1.23326731291689,7,"C","j"
"839",-0.796389266648991,7,"C","g"
"840",-1.29215893934836,2,"A","j"
"841",-1.36546198404903,3,"B","i"
"842",0.519328660618261,5,"A","f"
"843",1.11434873927038,5,"A","e"
