"","x","y","z","a"
"716",2.47515953514508,3,"A","a"
"717",-0.552056344772081,4,"C","e"
"718",-0.00964719517799746,4,"C","i"
"719",-0.780452230201014,8,"C","b"
"720",-0.980688686176041,5,"B","f"
"721",1.17626958066127,7,"A","k"
"722",-0.907871877401151,0,"B","h"
"723",-0.377451406083531,5,"A","b"
"724",-0.251311795679178,6,"C","i"
"725",0.904264568842008,5,"D","l"
"726",-0.496570265995721,7,"C","b"
"727",0.236698625631042,7,"A","g"
"728",-0.0326350822235387,6,"B","l"
"729",0.659139387376322,7,"B","l"
"730",-0.515687915621272,7,"D","h"
"731",-1.83222690917915,7,"C","e"
"732",-0.42463719525106,10,"A","i"
"733",-0.331705054218962,1,"B","i"
"734",-1.14884740198885,7,"B","e"
"735",0.656229908544872,7,"C","k"
"736",1.19125175755141,5,"B","e"
"737",-0.738219773062803,4,"C","e"
"738",0.670155029652254,5,"B","f"
"739",-0.476316953004469,4,"B","b"
"740",-0.531873751959384,4,"A","a"
"741",1.22184518974994,5,"B","a"
"742",-1.15853897021785,2,"D","g"
"743",0.655135688880399,4,"A","d"
"744",-0.913397177827178,3,"D","k"
"745",-0.0460649688009653,9,"B","d"
"746",0.331468660922309,5,"D","d"
"747",0.128369116725736,5,"B","b"
"748",-1.61277414493811,1,"C","k"
"749",-0.0757754051611781,7,"D","j"
"750",-1.39004854513543,8,"C","h"
"751",-0.661381344046143,4,"B","j"
"752",-0.680658898845337,5,"A","j"
"753",0.0462855290427568,1,"B","g"
"754",1.39699784194023,5,"D","c"
"755",-1.8323317174715,4,"B","h"
"756",0.0181704292378847,5,"B","e"
"757",1.30855462372328,4,"B","j"
"758",0.134358593795313,2,"A","d"
"759",-1.16497026931826,2,"C","e"
"760",0.19990660723737,4,"C","e"
"761",-0.192282452192902,3,"B","k"
"762",0.458353788165919,8,"A","g"
"763",-0.762897544597504,7,"C","f"
"764",0.297820691444365,4,"A","j"
"765",0.321023812165128,4,"A","l"
"766",-0.173862421449963,7,"C","h"
"767",-0.463143755935897,5,"B","g"
"768",0.0329331166888563,7,"D","h"
"769",-0.693679838295988,7,"A","l"
"770",1.05308912608504,7,"B","g"
"771",-0.759933072276998,6,"B","b"
"772",-0.280296839899149,8,"B","b"
"773",-0.52224190221264,5,"D","i"
"774",-1.77104274438054,5,"C","d"
"775",-1.53614195953963,1,"B","b"
"776",-0.754267154714645,2,"A","c"
"777",1.3223949445107,8,"B","h"
"778",-0.00489404356157146,5,"C","e"
"779",-0.303484055310638,5,"B","d"
"780",-0.307736274013508,2,"B","f"
"781",-0.0721042862226733,8,"D","l"
"782",0.608872996109022,5,"B","c"
"783",1.67558768349771,4,"C","k"
"784",-1.27361647512471,6,"B","c"
"785",-0.950256945976548,4,"D","c"
"786",1.62927580306916,4,"B","c"
"787",-0.231801422228565,4,"A","b"
"788",0.763305605095642,4,"D","l"
"789",-0.80451210255857,6,"B","e"
"790",-0.41274072015691,4,"C","j"
"791",1.34128055497963,1,"D","k"
"792",-1.07148201246866,8,"D","e"
"793",0.32749591403298,7,"B","i"
"794",-0.32196742299442,4,"B","g"
"795",2.10768236728627,4,"B","k"
"796",0.909090090470903,13,"A","h"
"797",-2.28229422832701,5,"B","b"
"798",0.596272136287906,8,"B","b"
"799",-0.28942336614414,6,"D","e"
"800",-0.946760568925779,4,"B","e"
"801",1.01706747912282,2,"D","k"
"802",-0.0686263996575589,8,"C","k"
"803",-0.225721374560672,3,"D","e"
"804",-0.65401264081288,3,"B","a"
"805",-0.101743935116262,4,"B","i"
"806",-0.28934887774476,5,"A","f"
"807",0.416281269806984,4,"A","e"
"808",0.247240037685282,4,"C","c"
"809",0.00454194903524278,4,"A","c"
"810",0.234142379765242,2,"D","c"
"811",-0.592960459279655,3,"C","e"
"812",-1.03223656618026,5,"C","b"
"813",-0.430479239736368,5,"C","d"
"814",0.118983882996039,2,"C","g"
"815",1.05902797537361,6,"B","g"
"816",-1.25202260896107,4,"B","i"
"817",-0.189781222646753,4,"B","i"
"818",-0.825823636978429,5,"D","k"
"819",-0.82759956937448,4,"B","h"
"820",0.344551587180198,5,"B","h"
"821",-0.754223678612871,7,"C","e"
"822",0.479601147972551,7,"C","c"
"823",-1.49747234919052,4,"D","a"
"824",0.517186958886192,6,"C","j"
"825",0.466746199976217,6,"B","f"
"826",-0.774654585457728,4,"A","i"
"827",0.082949195039105,6,"C","h"
"828",1.30006460335291,3,"B","k"
"829",0.926448924879012,14,"B","j"
"830",0.168330020892123,6,"D","a"
"831",0.240252942165794,3,"A","i"
"832",-0.99527221731676,7,"C","i"
"833",1.64282126293849,4,"C","b"
"834",1.07978865544343,8,"D","i"
"835",-2.20826857689079,8,"B","l"
"836",0.518511105919688,7,"A","d"
"837",-2.10374493495959,5,"B","e"
"838",0.497140027276379,1,"B","j"
"839",-0.046403209584618,2,"D","k"
"840",-1.47273041790295,3,"A","b"
"841",-0.701353116809358,2,"B","k"
"842",-0.0938665308050488,3,"C","e"
"843",-1.38970573986542,6,"C","c"
"844",-0.87778068579036,4,"A","b"
"845",-3.10929486246895,7,"D","d"
"846",0.251720980051279,6,"C","k"
"847",0.950673287807832,4,"C","i"
"848",-0.380084006833359,8,"C","d"
"849",0.595146698319074,6,"A","b"
"850",0.692083855327621,5,"A","g"
"851",-0.15025087755553,3,"B","a"
"852",1.13207634290741,5,"D","j"
"853",-0.596303345021829,3,"C","i"
"854",-1.18110890917735,3,"C","b"
"855",2.4236311819348,6,"A","i"
"856",-0.206781666215296,8,"B","e"
"857",-0.286659619104568,3,"B","j"
"858",-0.254871658332455,4,"D","k"
"859",0.88221234878768,6,"C","f"
"860",-0.870182170009541,7,"C","b"
"861",-0.222168779827598,5,"B","c"
"862",0.252673925844685,9,"C","l"
"863",0.604058142355904,4,"C","i"
"864",0.546449013027786,3,"B","l"
"865",-1.50868802659691,4,"B","i"
"866",-0.35061372788253,12,"B","j"
"867",0.515421093990286,5,"A","a"
"868",-0.394678678096539,5,"C","h"
"869",-0.643703644340942,5,"B","j"
"870",0.977491044245285,7,"D","d"
"871",-0.110914663302497,4,"B","i"
"872",-1.01127489127707,3,"A","a"
"873",-1.98073708608005,3,"A","e"
